gene_id,gene_short_name,cluster_method,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
ENSG00000211829,TRDC,louvain,louvain 6,0.4913756647366862,5.431802493896792,0.8478260869565217,0.579571296868912,0.5498970549699798,9.886945879131514e-42,5.3979758416294324e-36
ENSG00000277734,TRAC,louvain,louvain 13,0.15963846897461162,4.246326767589555,0.9051094890510949,0.17637476007678865,0.2138904842862224,1.2668540477515547e-29,6.916643044509163e-24
ENSG00000277734,TRAC,louvain,louvain 14,0.14963867551203675,4.148071463931986,0.8636363636363636,0.17326583480341096,0.15309858677794988,3.248155262269312e-17,1.7733953285411763e-11
ENSG00000277734,TRAC,louvain,louvain 2,0.20898251490794137,5.374157455967931,0.9912280701754386,0.2108319176947373,0.31591135039894497,3.6234823319121687e-40,1.9783126487540867e-34
ENSG00000277734,TRAC,louvain,louvain 3,0.1450460149798213,3.6642384412536804,0.92,0.15765871193458836,0.16848667455297023,4.0617437641110976e-20,2.217590242891736e-14
ENSG00000277734,TRAC,louvain,louvain 5,0.17613290044984473,4.442884458581726,0.9649122807017544,0.18253773319347544,0.18434731882958488,3.240783900916002e-16,1.7693707863831095e-10
ENSG00000277734,TRAC,louvain,louvain 7,0.16798534788649172,4.925751185208466,0.851063829787234,0.19738278376662777,0.11909053834206139,7.833596620885767e-10,4.276908747105002e-4
ENSG00000100450,GZMH,louvain,louvain 14,0.2617496746511672,5.82407812006372,0.5795454545454546,0.4516464974373081,0.31964934009125984,2.388672105316428e-35,1.3041433093396102e-29
ENSG00000100450,GZMH,louvain,louvain 6,0.3349551193681777,5.261594332648748,0.8043478260869565,0.41643068894422086,0.38203498939518427,7.921769193777521e-29,4.325048326726713e-23
ENSG00000100453,GZMB,louvain,louvain 6,0.4342350600863582,11.138732246300005,0.9782608695652174,0.4438847280882773,0.6249860333206331,1.0279118636422671e-47,5.612090401927685e-42
ENSG00000100504,PYGL,louvain,louvain 8,0.26148415727593266,1.3803196244057232,0.8246753246753247,0.31707527732672147,0.37359121556614333,8.070653413379876e-56,4.406334644103011e-50
ENSG00000168229,PTGDR,louvain,louvain 6,0.446863652670668,2.043105317734226,0.7391304347826086,0.6045802359661979,0.4862551862794426,9.146032366597158e-37,4.99345929119105e-31
ENSG00000131981,LGALS3,louvain,louvain 4,0.2067934525490353,3.1367104055729986,0.9903846153846154,0.20880115597184146,0.3170448103384296,2.0953403298335298e-38,1.1439929598792122e-32
ENSG00000054654,SYNE2,louvain,louvain 14,0.19974926895787223,3.3694061139024396,0.8636363636363636,0.23128862721437837,0.2712158181920005,5.950421980465065e-30,3.2487518886745113e-24
ENSG00000054654,SYNE2,louvain,louvain 2,0.16421549924849152,2.5816962458605293,0.868421052631579,0.18909663549826294,0.22359279104185104,2.6203242259559682e-028,1.43061841764518e-22
ENSG00000054654,SYNE2,louvain,louvain 7,0.1230034246815534,2.334371744319791,0.7021276595744681,0.17518669575857604,0.08675085823907508,1.6427213376504078e-7,0.08968765687169931
ENSG00000175985,PLEKHD1,louvain,louvain 1,0.31561930587844395,0.5501548160918308,0.42857142857142855,0.7364450470497026,0.29974241828243364,3.5594788393877175e-19,1.943368661940512e-13
ENSG00000258376,AC004846.1,louvain,louvain 1,0.2752043165378969,0.28356424864990776,0.34285714285714286,0.802679256568866,0.26426244783308817,5.0298340890008246e-17,2.7461385175717803e-11
ENSG00000170345,FOS,louvain,louvain 8,0.2889774987035041,45.932135767734074,1,0.2889774987035041,0.5455756080577391,3.7238480978453633e-85,2.033109345980633e-79
ENSG00000170345,FOS,louvain,louvain 9,0.27824182715307055,43.69303007017066,1,0.27824182715307055,0.438192316744591,1.5216416576720029e-43,8.307706958391834e-38
ENSG00000198668,CALM1,louvain,louvain 14,0.16514895026815335,13.935436398991719,1,0.16514895026815335,0.32047116893570937,1.930388801560595e-35,1.0539343739880381e-29
ENSG00000198668,CALM1,louvain,louvain 2,0.13817682585723778,11.03361649762873,1,0.13817682585723778,0.1983999715454708,3.6852316581332743e-25,2.0120259283910237e-19
ENSG00000165929,TC2N,louvain,louvain 2,0.1364966726310695,1.1699752376039645,0.6578947368421053,0.2074749423992256,0.14288417493731392,2.4192519987191844e-18,1.320839013740713e-12
ENSG00000197249,SERPINA1,louvain,louvain 11,0.28485695756536344,11.888829657368724,1,0.28485695756536344,0.5376248641557024,6.604497904813704e-42,3.605857721091138e-36
ENSG00000197249,SERPINA1,louvain,louvain 4,0.20288647234808288,7.588927183834317,1,0.20288647234808288,0.36605610019806445,1.4060647539331888e-44,7.67669173704903e-39
ENSG00000187621,TCL6,louvain,louvain 12,0.23807377749069011,0.622581861178098,0.3157894736842105,0.7539002953871854,0.24056212025497972,7.383034749901736e-21,4.0309154824038505e-15
ENSG00000100721,TCL1A,louvain,louvain 12,0.6506932795332221,8.047514043344508,0.9122807017543859,0.7132599410268012,0.7588045877603452,7.531038546580293e-68,4.1117211152764425e-62
ENSG00000127152,BCL11B,louvain,louvain 13,0.17161437336743868,4.818906233789415,0.9197080291970803,0.18659658056618333,0.2332670332082915,2.5827439035997747e-32,1.410100689048369e-26
ENSG00000127152,BCL11B,louvain,louvain 2,0.15303937437995557,4.085075455194718,0.9298245614035088,0.16458951584259374,0.2007451943995161,1.883222040339813e-25,1.0281827373643278e-19
ENSG00000127152,BCL11B,louvain,louvain 3,0.2227672710963382,6.171898205761763,0.99,0.22501744555185677,0.3328202458808952,1.577536787143566e-39,8.612877596767729e-34
ENSG00000127152,BCL11B,louvain,louvain 5,0.2108291927765347,5.936275551505098,0.9649122807017544,0.21849570887749958,0.2598315797597772,1.8214877258061244e-22,9.944776536583697e-17
ENSG00000127152,BCL11B,louvain,louvain 7,0.1692540749588997,4.622332287597421,0.9361702127659575,0.1807941255242792,0.16212108443137363,6.244809451075781e-13,3.4094786160038443e-7
ENSG00000140105,WARS,louvain,louvain 11,0.31996251386730945,12.235845261758358,1,0.31996251386730945,0.4895540588840281,4.816745669715782e-38,2.6297986332947255e-32
ENSG00000140105,WARS,louvain,louvain 15,0.22650061558908485,7.753504025243472,1,0.22650061558908485,0.3008378164643837,1.090442726059374e-23,5.9534901514663646e-18
ENSG00000078304,PPP2R5C,louvain,louvain 14,0.17809660849522527,3.2242896130528114,0.8977272727272727,0.19838609553898512,0.19956238000339266,3.6980279574676614e-22,2.019012323938619e-16
ENSG00000185215,TNFAIP2,louvain,louvain 15,0.2707669963210374,5.607035851928178,1,0.2707669963210374,0.40328305740236325,1.1831231599224746e-31,6.459497516228734e-26
ENSG00000185215,TNFAIP2,louvain,louvain 4,0.2111914890610529,4.035651667673881,1,0.2111914890610529,0.3607943218720793,6.573143702240621e-44,3.588739267112312e-38
ENSG00000185215,TNFAIP2,louvain,louvain 9,0.23821340085672393,4.73280342573393,1,0.23821340085672393,0.36204895460201897,9.1528086630711e-36,4.9971589457769284e-30
ENSG00000166165,CKB,louvain,louvain 11,0.3622960119548943,0.6402474672563376,0.5208333333333334,0.695608342953397,0.35589982068991394,1.3719943487049499e-27,7.490677545624415e-22
ENSG00000166428,PLD4,louvain,louvain 1,0.6157700595456338,4.657331929621899,0.9714285714285714,0.6338809436499171,0.6498713861056951,2.577784149745572e-41,1.4073928122365897e-35
ENSG00000213145,CRIP1,louvain,louvain 2,0.19120555411719914,8.661495464228437,0.9736842105263158,0.19637327179604236,0.2520750765793278,6.533702710234474e-32,3.567205668706716e-26
ENSG00000211893,IGHG2,louvain,louvain 10,0.3752309775965118,1.203168802307349,0.4423076923076923,0.8483482971747224,0.351976816126047,1.176759793594891e-28,6.424755445090027e-23
ENSG00000211895,IGHA1,louvain,louvain 10,0.2811320251043965,13.311967151389684,0.3269230769230769,0.859933253260507,0.1708244583286338,2.3395932770306626e-14,1.2773477414604308e-8
ENSG00000211896,IGHG1,louvain,louvain 10,0.5204147888201355,1.659943395127176,0.5961538461538461,0.8729538393111951,0.4989347102023408,8.078959877016467e-41,4.4108697240546805e-35
ENSG00000211897,IGHG3,louvain,louvain 10,0.33830949107276576,0.7976557780253128,0.4423076923076923,0.7648736319906009,0.33393623907496073,3.3631233399122616e-27,1.8361644498918975e-21
ENSG00000211898,IGHD,louvain,louvain 12,0.6447880694992344,8.15933652431568,1,0.6447880694992344,0.8012831715412817,4.1649960484552847e-72,2.273962892575132e-66
ENSG00000211899,IGHM,louvain,louvain 10,0.27484544846306797,19.779615833314587,0.7884615384615384,0.3485844712214521,0.3302081458136708,6.709366719360927e-27,3.663112947769485e-21
ENSG00000211899,IGHM,louvain,louvain 12,0.49949728829990847,31.097272149837192,1,0.49949728829990847,0.7267391846595035,1.1071448195674614e-64,6.044678571392469e-59
ENSG00000226777,FAM30A,louvain,louvain 10,0.2306948429998908,1.4731280867400582,0.5,0.4613896859997816,0.2547751734850204,6.729980298465813e-21,3.67436734355338e-15
ENSG00000172575,RASGRP1,louvain,louvain 2,0.14143853718505314,1.28537298913686,0.7280701754385965,0.19426497878428983,0.15776138540614199,3.733675958000984e-20,2.0384750627897972e-14
ENSG00000137801,THBS1,louvain,louvain 8,0.2806851883325854,1.8007681622196585,0.6623376623376623,0.42377959807076615,0.3583348291480815,2.2603571194572993e-53,1.2340871765101017e-47
ENSG00000166963,MAP1A,louvain,louvain 1,0.3687619713571424,0.7909142873494377,0.45714285714285713,0.806666812343749,0.3592375079819103,8.155336752370586e-23,4.452569206691769e-17
ENSG00000104093,DMXL2,louvain,louvain 15,0.23694521020839654,3.6076629769982484,1,0.23694521020839654,0.29114434341166356,6.020004078236087e-23,3.286741626594556e-17
ENSG00000104093,DMXL2,louvain,louvain 9,0.2764401237514388,4.591649325259271,0.9722222222222222,0.2843384130014799,0.40913023349126965,1.5089316441106185e-40,8.238314097350744e-35
ENSG00000247982,LINC00926,louvain,louvain 10,0.2916708517368169,3.0214225620733917,0.8846153846153846,0.3297148758764017,0.37589124795477297,1.3444345418205867e-30,7.340209267977857e-25
ENSG00000247982,LINC00926,louvain,louvain 12,0.4877988780648176,5.532945148471028,0.9122807017543859,0.5347026163402808,0.6030809268338618,8.045334091266336e-53,4.392511053808681e-47
ENSG00000069667,RORA,louvain,louvain 14,0.15676323444985307,1.5570157366830535,0.6590909090909091,0.23784766606184604,0.16739265180759674,9.982630047816225e-19,5.450216527206225e-13
ENSG00000069667,RORA,louvain,louvain 2,0.13143757953746946,1.2362191895265024,0.6578947368421053,0.19978512089695355,0.1508013758173946,2.636111773736648e-19,1.4392379451069978e-13
ENSG00000129007,CALML4,louvain,louvain 11,0.3530357148935911,1.094445267660226,0.8125,0.43450549525365056,0.39403175083903214,1.569384163245519e-30,8.56836671607156e-25
ENSG00000140379,BCL2A1,louvain,louvain 11,0.27835199715771564,2.5513026620063752,0.9375,0.29690879696823,0.3314224713174298,1.0213788237874747e-25,5.576421964232475e-20
ENSG00000008517,IL32,louvain,louvain 13,0.1249320629671144,7.615441086262111,0.9854014598540146,0.12678290834440498,0.18408576136582655,1.5503131156069687e-25,8.464244517279368e-20
ENSG00000008517,IL32,louvain,louvain 14,0.2641810129544086,20.316860464126417,0.9886363636363636,0.2672175763217006,0.47234374393741746,4.0228305007688645e-53,2.196344768504777e-47
ENSG00000008517,IL32,louvain,louvain 2,0.23236384424238055,16.88587041372024,1,0.23236384424238055,0.4018902147543998,1.0294204710052653e-51,5.620326945547447e-46
ENSG00000008517,IL32,louvain,louvain 7,0.16160127018600157,10.456460944831129,1,0.16160127018600157,0.18522800239847534,1.3274147800507433e-14,7.247286474643043e-9
ENSG00000103381,CPPED1,louvain,louvain 15,0.23141643864065553,2.678286221486056,1,0.23141643864065553,0.31538595189605384,8.324713671155165e-25,4.545043923040585e-19
ENSG00000103381,CPPED1,louvain,louvain 4,0.19187461266655706,2.172875451758946,0.9711538461538461,0.19757385858734589,0.29304157653003615,1.96161072265909e-35,1.0709806062501833e-29
ENSG00000140749,IGSF6,louvain,louvain 4,0.21387911339457077,5.09621108571691,1,0.21387911339457077,0.3792525798895109,2.8881963029859462e-46,1.576868535541237e-40
ENSG00000077238,IL4R,louvain,louvain 12,0.3336065913219783,3.6278926888322895,0.8070175438596491,0.413382080551147,0.38376929986741454,4.942311909085576e-33,2.698354033003452e-27
ENSG00000177455,CD19,louvain,louvain 12,0.22496380970361113,0.8214317082641717,0.45614035087719296,0.4931898905040706,0.2537842569376646,5.83384727834754e-22,3.185105598559406e-16
ENSG00000213658,LAT,louvain,louvain 2,0.13015241568733096,1.3019814581092313,0.7280701754385965,0.17876355889585216,0.1359704960412075,1.6671001873055852e-17,9.101866892632304e-12
ENSG00000169896,ITGAM,louvain,louvain 8,0.27644883920014973,2.372264864979373,0.9285714285714286,0.29771413452323814,0.4704409644712507,6.350185717545685e-72,3.4670108962084177e-66
ENSG00000070915,SLC12A3,louvain,louvain 1,0.2750836794879553,0.3718461342874372,0.3142857142857143,0.8752662529162214,0.25335215416973655,2.290162134755301e-16,1.2503598207123517e-10
ENSG00000205336,ADGRG1,louvain,louvain 6,0.549712546221543,3.7964688474752757,0.8695652173913043,0.6321694281547744,0.6089186671597524,2.0128463768457914e-46,1.0989537363664967e-40
ENSG00000102871,TRADD,louvain,louvain 2,0.16932433441644285,1.6485155569409011,0.7631578947368421,0.221873265787063,0.16926827751613613,1.45711028330223e-21,7.955385013745185e-16
ENSG00000102871,TRADD,louvain,louvain 7,0.1202547666227724,1.2718616315218987,0.6595744680851063,0.18232174294420334,0.06429742937090213,6.774587012503764e-6,1
ENSG00000103056,SMPD3,louvain,louvain 1,0.3380946007314285,1.35262556277816,0.45714285714285713,0.7395819390999999,0.3043287314525151,1.8722417117183368e-19,1.0221878073468604e-13
ENSG00000178573,MAF,louvain,louvain 2,0.20179461425298265,1.565086775546916,0.5614035087719298,0.35944665663812536,0.26012154307232777,6.144348053292962e-33,3.354629706656358e-27
ENSG00000103196,CRISPLD2,louvain,louvain 8,0.26798546144206903,0.838942524277373,0.6688311688311688,0.40067729186484113,0.3586923861187937,1.981921222206436e-53,1.0820695296880479e-47
ENSG00000140968,IRF8,louvain,louvain 1,0.38090580296518456,9.03516669020159,0.8857142857142857,0.43005493883166,0.27256277873482176,1.5842944311467825e-17,8.649772305732089e-12
ENSG00000132386,SERPINF1,louvain,louvain 1,0.43584298087116746,1.9450410282033772,0.5714285714285714,0.7627252165245431,0.3997061095290459,2.5657878043059346e-25,1.4008431675169111e-19
ENSG00000083454,P2RX5,louvain,louvain 10,0.27538455691874353,1.4689398688415634,0.75,0.36717940922499137,0.3219300583934056,3.101180463004137e-26,1.6931514973863686e-20
ENSG00000083454,P2RX5,louvain,louvain 12,0.24281788495921464,1.6158741739769813,0.6140350877192983,0.39544626979072095,0.2710901049545532,2.0744594620615342e-23,1.1325926325017359e-17
ENSG00000132530,XAF1,louvain,louvain 15,0.22279715080827311,5.863800711016591,1,0.22279715080827311,0.314460367534758,9.808024439369788e-25,5.354887103162723e-19
ENSG00000129226,CD68,louvain,louvain 4,0.20137940486137074,3.3904290691875123,1,0.20137940486137074,0.3503456428158797,1.3890174259820545e-42,7.583618440634223e-37
ENSG00000175061,SNHG29,louvain,louvain 13,0.1572825904367492,7.152444206979535,1,0.1572825904367492,0.2724803841150397,7.635898249512319e-38,4.1689713672862405e-32
ENSG00000175061,SNHG29,louvain,louvain 3,0.13838894106289207,6.129718797465713,0.99,0.13978680915443642,0.13408137056311883,3.2401106007850494e-16,1.7690031847106134e-10
ENSG00000175061,SNHG29,louvain,louvain 7,0.12324345367991982,5.3500602720133825,0.9787234042553191,0.1259226591947007,0.05366014067024015,3.981398092760356e-5,1
ENSG00000240505,TNFRSF13B,louvain,louvain 10,0.5392610662682052,1.1542396847500134,0.6153846153846154,0.8762992326858334,0.533838500124016,8.598280753655225e-44,4.6944033430731433e-38
ENSG00000170298,LGALS9B,louvain,louvain 6,0.2800454572236337,0.5260619318439305,0.32608695652173914,0.8588060688191433,0.2650674582708259,3.490361769929014e-20,1.905632815528144e-14
ENSG00000271503,CCL5,louvain,louvain 14,0.4200533304506533,23.328819976490387,0.9545454545454546,0.4400558699959225,0.6477209745096556,3.6114646029535314e-75,1.9717513292745395e-69
ENSG00000271503,CCL5,louvain,louvain 6,0.3382841371491278,20.61717008733354,0.8478260869565217,0.39900180279127895,0.3864511132667839,3.6912518145477663e-29,2.0153127531886438e-23
ENSG00000275302,CCL4,louvain,louvain 6,0.6754616199514876,12.212014435579608,1,0.6754616199514876,0.7000180945473865,7.806991438909546e-54,4.262383115901445e-48
ENSG00000126353,CCR7,louvain,louvain 13,0.17671127585918522,2.5022655407089953,0.7883211678832117,0.22416152585841087,0.22673221376669137,2.1013912363238404e-31,1.147296573295727e-25
ENSG00000126353,CCR7,louvain,louvain 3,0.2005413919316278,2.6776489390719815,0.85,0.2359310493313268,0.2647465202307912,2.552421571150023e-31,1.393545605200778e-25
ENSG00000126353,CCR7,louvain,louvain 5,0.21827326030071173,3.0326734467010583,0.8421052631578947,0.2591994966070952,0.2462287872016451,2.4907563494586215e-21,1.3598782441139237e-15
ENSG00000073861,TBX21,louvain,louvain 6,0.4909928786806228,2.623336582304881,0.7608695652173914,0.6453049262659614,0.5430140254091997,3.4412004836493636e-41,1.878792228058043e-35
ENSG00000007312,CD79B,louvain,louvain 10,0.3618143083336506,6.719006127439537,1,0.3618143083336506,0.5155189617398781,3.1549598145353784e-42,1.7225134099418805e-36
ENSG00000007312,CD79B,louvain,louvain 12,0.4040793066074136,7.919497563308573,0.9824561403508771,0.41129500851111744,0.6101124409964205,1.7600819847726622e-53,9.609519612263304e-48
ENSG00000154229,PRKCA,louvain,louvain 3,0.12570606812706192,1.1255967795452966,0.57,0.22053696162642444,0.11451737369801734,5.116790961862731e-14,2.7936143614481953e-8
ENSG00000261222,AC064805.1,louvain,louvain 11,0.26339336721993184,0.48691634458414373,0.5833333333333334,0.45153148666274023,0.2830263339112262,4.719724797517005e-22,2.576828147700359e-16
ENSG00000186407,CD300E,louvain,louvain 4,0.2038789177200702,2.224097632114111,0.9326923076923077,0.2185918293081165,0.30889881309675826,2.1547093017747607e-37,1.176406637489966e-31
ENSG00000035862,TIMP2,louvain,louvain 4,0.192608631634866,1.6236326648980455,0.9615384615384616,0.20031297690026062,0.2840022559145103,2.5294662367752297e-34,1.3810126812921722e-28
ENSG00000173762,CD7,louvain,louvain 13,0.12828857876030378,2.2068087590283985,0.7518248175182481,0.17063626495302542,0.14488032196213932,3.011044482004793e-20,1.6439399558401567e-14
ENSG00000173762,CD7,louvain,louvain 5,0.15270985768892736,2.390907683618505,0.8421052631578947,0.18134295600560124,0.15704422352102373,5.521435680018122e-14,3.014538238219494e-8
ENSG00000141574,SECTM1,louvain,louvain 15,0.2798223706567122,1.7060735366621687,0.9591836734693877,0.2917297055782745,0.3515642336128214,1.3262059333286129e-27,7.240686534194228e-22
ENSG00000141574,SECTM1,louvain,louvain 4,0.19438059757161294,1.139834109983513,0.9038461538461539,0.21505938454731643,0.27588919718442745,2.4873838733365482e-33,1.3580369733255552e-27
ENSG00000132205,EMILIN2,louvain,louvain 4,0.2032365110825241,1.8169755880988172,0.9519230769230769,0.21350098133921724,0.31945032183422284,1.0510614953595883e-38,5.738480446214744e-33
ENSG00000082397,EPB41L3,louvain,louvain 4,0.20820402172132316,1.2323146473185511,0.8846153846153846,0.2353610680328001,0.2925622304598664,2.2470536214893473e-35,1.226823865724539e-29
ENSG00000168234,TTC39C,louvain,louvain 7,0.12406730506772673,1.0855917065007685,0.5957446808510638,0.2082558335065413,0.08334461164152536,2.8854420710393807e-7,0.15753648075253707
ENSG00000264745,TTC39C-AS1,louvain,louvain 2,0.13966221108143406,0.37341548120948737,0.24561403508771928,0.5686247165458387,0.16353808370166142,7.341805019661606e-21,4.008405286584647e-15
ENSG00000196628,TCF4,louvain,louvain 1,0.35724349592728594,6.674605601511324,0.7714285714285715,0.46309342064648173,0.2616483361483775,7.234444035627305e-17,3.94978941013144e-11
ENSG00000171791,BCL2,louvain,louvain 2,0.15652675481968648,2.2891823067324366,0.7631578947368421,0.20510402355683055,0.1664056733076746,3.270023632132557e-21,1.785334802435412e-15
ENSG00000197540,GZMM,louvain,louvain 14,0.20614017005738386,3.6463595289807955,0.8977272727272727,0.22962449322847822,0.2977833663723348,6.7276259127293e-33,3.673081919572816e-27
ENSG00000197540,GZMM,louvain,louvain 6,0.3973490286969966,7.695535818124167,0.9782608695652174,0.40617900711248545,0.5734468008566698,1.359366446596264e-43,7.421732988481623e-38
ENSG00000197766,CFD,louvain,louvain 11,0.3322537509115949,8.710106907884072,1,0.3322537509115949,0.504124587264399,3.2950391594324936e-39,1.7989925298753583e-33
ENSG00000129968,ABHD17A,louvain,louvain 6,0.2921655148674941,5.200797050526617,0.9565217391304348,0.3054457655432893,0.4500185746231169,5.59488252936492e-34,3.0546380145573653e-28
ENSG00000176533,GNG7,louvain,louvain 10,0.23218682121797868,1.3897557855777036,0.7307692307692307,0.31772933429828665,0.2637465374828847,1.3206501497258745e-21,7.210353622458357e-16
ENSG00000176533,GNG7,louvain,louvain 12,0.25474401248230255,1.7085237886569757,0.6842105263157895,0.3723181720895191,0.3062840000550252,2.2239760620593857e-26,1.2142242106025628e-20
ENSG00000104964,TLE5,louvain,louvain 7,0.1275360824428572,3.5052118955149973,0.9787234042553191,0.13030860597422367,0.06712419623129774,4.236943985527978e-6,1
ENSG00000007264,MATK,louvain,louvain 14,0.166891165865683,1.203809503558279,0.5681818181818182,0.2937284519236021,0.229389903782741,2.2391341071260134e-25,1.2225000484675896e-19
ENSG00000007264,MATK,louvain,louvain 6,0.3681764547050618,2.280313069272327,0.7608695652173914,0.48388905475522404,0.39079586639548414,1.7397693888987332e-29,9.498618932570414e-24
ENSG00000076944,STXBP2,louvain,louvain 11,0.25721682139739377,2.8412318517971475,0.9791666666666666,0.2626895197249979,0.3326773019953445,8.19469441780661e-26,4.474057311289875e-20
ENSG00000183019,MCEMP1,louvain,louvain 8,0.287876381818482,0.7916188251474828,0.6298701298701299,0.45704085360872404,0.39064471323651356,1.3917751247913026e-58,7.598674648823074e-53
ENSG00000104921,FCER2,louvain,louvain 12,0.559335872822922,4.103473868437841,0.9473684210526315,0.590410087979751,0.7113625948010219,3.542342145548583e-63,1.9340125412051597e-57
ENSG00000180739,S1PR5,louvain,louvain 6,0.3939835364355595,1.464887612959884,0.6086956521739131,0.6472586670012763,0.40147819424106257,2.7265786053849323e-30,1.4886301211820115e-24
ENSG00000267519,AC020916.1,louvain,louvain 8,0.2627229768737439,5.1812666727889285,0.9545454545454546,0.27523359482011267,0.41808909879537415,4.2970703553292066e-63,2.346071501899087e-57
ENSG00000267519,AC020916.1,louvain,louvain 9,0.2717811126801201,5.495093276883975,0.9444444444444444,0.2877682369554213,0.35686602028904874,3.039742996724245e-35,1.659608483921536e-29
ENSG00000127507,ADGRE2,louvain,louvain 11,0.26092540374772616,1.423636545654646,0.8958333333333334,0.2912655669742059,0.3140284866565892,2.146659069910495e-24,1.1720114523990329e-18
ENSG00000127528,KLF2,louvain,louvain 7,0.12053408228998441,7.169737358475726,1,0.12053408228998441,0.044830848996922815,1.7465671215786412e-4,1
ENSG00000167483,NIBAN3,louvain,louvain 12,0.2541650003939817,2.009194404249585,0.6842105263157895,0.3714719236527425,0.3302762698636282,2.0152235083519827e-28,1.100251578854932e-22
ENSG00000216490,IFI30,louvain,louvain 11,0.27751280562143676,18.950315936520912,1,0.27751280562143676,0.5164736308116369,3.3614256120477847e-40,1.835237541409729e-34
ENSG00000216490,IFI30,louvain,louvain 4,0.21085698561415445,13.175365852406202,1,0.21085698561415445,0.4006291812872576,5.056447771604305e-49,2.7606687898628024e-43
ENSG00000175489,LRRC25,louvain,louvain 11,0.32127414216442685,3.6413555835689766,1,0.32127414216442685,0.5815524949351784,1.7353074457493846e-45,9.474258061557915e-40
ENSG00000166289,PLEKHF1,louvain,louvain 6,0.3907875539978113,1.71152844487301,0.7608695652173914,0.5136064995399805,0.42903842081768484,2.2281749264158527e-32,1.216516664575263e-26
ENSG00000245848,CEBPA,louvain,louvain 11,0.2625407217853958,1.325579434219746,0.8958333333333334,0.29306871269067436,0.324415386594503,3.489219289611477e-25,1.905009055549178e-19
ENSG00000089327,FXYD5,louvain,louvain 2,0.1372424864903744,3.6498406838266737,0.9385964912280702,0.14622096691497832,0.09229603851964958,2.9561213936076324e-12,1.6139535972679591e-6
ENSG00000012124,CD22,louvain,louvain 10,0.2630504511092712,2.090480419366668,0.7692307692307693,0.34196558644205255,0.3261129799060924,1.431459492761054e-26,7.815339392627526e-21
ENSG00000012124,CD22,louvain,louvain 12,0.46381315686812125,3.6030635322703954,0.8771929824561403,0.5287469988296583,0.5718899175549468,6.503270426123441e-50,3.550590554550615e-44
ENSG00000126264,HCST,louvain,louvain 14,0.20235501905510034,12.344169606517944,1,0.20235501905510034,0.3809601015085757,2.4327513478507552e-42,1.3282092533860768e-36
ENSG00000105369,CD79A,louvain,louvain 10,0.3845240956137513,7.246558825216265,0.9807692307692307,0.3920637837630405,0.5567189932247352,9.269165132391384e-46,5.060686087331724e-40
ENSG00000105369,CD79A,louvain,louvain 12,0.44905199414763863,8.78923552387852,0.9824561403508771,0.45707077975741794,0.6237615919711158,9.11006288548919e-55,4.973821033590533e-49
ENSG00000105373,NOP53,louvain,louvain 13,0.14113705861913528,6.359787964102822,0.9854014598540146,0.14322797800608544,0.15297981553530082,2.477772847979261e-21,1.3527896418112372e-15
ENSG00000105373,NOP53,louvain,louvain 3,0.14292139886635444,6.42585283138147,0.99,0.14436504935995398,0.18530719933952314,4.818112261884325e-22,2.630544751620985e-16
ENSG00000105373,NOP53,louvain,louvain 7,0.12965872492910202,5.58570787973709,1,0.12965872492910202,0.08497710968974245,2.202673208772953e-7,0.12025934917937692
ENSG00000104894,CD37,louvain,louvain 12,0.2357611081370744,14.7391083247736,1,0.2357611081370744,0.5899561079400499,1.3583416826230894e-51,7.416138084617281e-46
ENSG00000090554,FLT3LG,louvain,louvain 2,0.16507252282665683,1.4518464359570926,0.7368421052631579,0.22402699526474856,0.19175871031172503,2.4574669658695527e-24,1.3417032393557998e-18
ENSG00000104870,FCGRT,louvain,louvain 4,0.19047867747249103,3.135647729008279,1,0.19047867747249103,0.32139825211370654,6.008243870029585e-39,3.2803209057200524e-33
ENSG00000142546,NOSIP,louvain,louvain 13,0.18203865130732047,3.875819346118059,0.9124087591240876,0.19951436183282323,0.21520831279255936,8.328666087991373e-30,4.54720182406065e-24
ENSG00000142546,NOSIP,louvain,louvain 2,0.1492850479669157,3.316324393665249,0.8421052631578947,0.1772759944607124,0.11704513313601057,3.204382545777141e-15,1.7494967385179456e-9
ENSG00000142546,NOSIP,louvain,louvain 3,0.16623196027695983,3.500603596749192,0.9,0.18470217808551093,0.16420371591018404,1.2505597844506182e-19,6.82768125516504e-14
ENSG00000142546,NOSIP,louvain,louvain 5,0.1758729274737799,3.6121283079251274,0.9298245614035088,0.18914635596236706,0.15852031439826456,4.1856573804518345e-14,2.285243360005288e-8
ENSG00000126458,RRAS,louvain,louvain 11,0.32602097886691705,1.6098535804407266,0.8541666666666666,0.3816830972100492,0.38008441811849436,1.8851691934375667e-29,1.0292458245411083e-23
ENSG00000269404,SPIB,louvain,louvain 10,0.22630605571146062,1.5816760685079463,0.7115384615384616,0.31805175397286356,0.3078670014517577,4.143498482523122e-25,2.2622258665031487e-19
ENSG00000105374,NKG7,louvain,louvain 14,0.2583540413822984,24.995126379818576,0.8977272727272727,0.28778678027395266,0.45875605230686495,1.7229264683497153e-51,9.40666163924894e-46
ENSG00000105374,NKG7,louvain,louvain 6,0.572890640022323,59.16526028573159,1,0.572890640022323,0.7824636890525042,9.924569755959225e-61,5.418517349661058e-55
